Temp,Humidity,Wind,Soil,Vegetation,Rainfall,Risk
19.3,71,13,2,1,35.5,2
19.2,73,11,2,0,36.5,2
19.2,71,11,2,2,35.5,2
18.9,73,11,2,2,36.5,2
19.0,72,7,2,1,36.0,1
18.6,76,9,0,1,38.0,1
18.6,77,11,2,2,38.5,2
18.3,80,7,0,0,40.0,1
18.0,82,7,0,2,41.0,1
17.0,89,11,0,2,44.5,2
16.1,91,11,0,2,45.5,2
14.7,96,11,0,0,48.0,2
12.6,95,13,0,2,47.5,2
11.7,99,15,1,2,49.5,2
11.5,97,9,2,2,48.5,1
11.3,97,9,0,0,48.5,1
11.4,98,13,2,1,49.0,2
12.0,99,7,2,1,49.5,1
12.1,99,11,2,2,49.5,2
12.6,99,9,0,1,49.5,1
13.3,97,6,0,2,48.5,1
13.6,96,0,2,1,48.0,1
14.4,92,0,1,0,46.0,1
15.6,92,4,0,1,46.0,1
15.9,93,4,2,1,46.5,1
16.0,97,4,2,0,48.5,1
15.8,97,4,0,1,48.5,1
14.6,99,0,0,2,49.5,1
14.8,99,6,2,0,49.5,1
14.1,100,4,2,0,50.0,1
14.4,96,6,1,0,48.0,1
15.3,91,13,2,0,45.5,2
16.6,83,13,0,0,41.5,2
15.8,82,11,0,0,41.0,2
15.3,84,15,2,2,42.0,2
15.7,82,17,1,1,41.0,2
14.7,87,17,2,2,43.5,2
14.4,89,13,2,0,44.5,2
13.8,92,17,0,1,46.0,2
13.7,95,4,1,0,47.5,1
15.3,92,6,2,0,46.0,1
16.8,85,9,1,1,42.5,1
17.3,79,13,1,2,39.5,2
18.9,75,11,2,0,37.5,2
17.5,81,22,0,1,40.5,2
18.5,82,19,0,1,41.0,2
19.2,76,20,1,1,38.0,2
20.2,75,19,0,0,37.5,2
20.7,72,26,0,0,36.0,2
20.3,73,28,2,0,36.5,2
19.7,73,26,1,0,36.5,2
19.0,77,24,1,0,38.5,2
18.7,75,32,2,0,37.5,2
18.1,77,24,1,2,38.5,2
17.8,77,22,1,0,38.5,2
17.4,71,19,1,0,35.5,2
17.0,67,17,2,1,33.5,2
16.8,70,13,0,0,35.0,2
16.1,71,17,0,1,35.5,2
15.4,68,11,1,0,34.0,2
14.6,74,11,0,2,37.0,2
11.0,92,13,2,0,46.0,2
9.4,96,15,0,0,48.0,2
9.1,97,6,2,0,48.5,1
8.6,99,11,1,2,49.5,2
8.8,97,7,2,2,48.5,1
9.5,94,7,2,2,47.0,1
9.7,93,13,2,1,46.5,2
9.6,92,13,1,0,46.0,2
10.9,90,17,0,2,45.0,2
11.8,83,20,0,1,41.5,2
13.8,72,17,2,2,36.0,2
14.4,69,28,2,1,34.5,2
14.6,63,28,0,2,31.5,2
12.0,76,9,1,1,38.0,1
9.7,84,19,2,2,42.0,2
10.2,75,26,0,2,37.5,2
9.8,75,17,2,0,37.5,2
9.7,74,19,2,1,37.0,2
9.2,72,26,2,0,36.0,2
8.7,72,22,1,1,36.0,2
8.8,73,28,1,2,36.5,2
8.4,76,17,0,0,38.0,2
7.0,82,15,1,2,41.0,2
6.5,83,11,1,2,41.5,2
5.3,89,13,2,1,44.5,2
5.7,88,7,0,2,44.0,1
5.9,86,11,2,0,43.0,2
6.0,85,13,2,0,42.5,2
5.9,83,9,2,1,41.5,1
6.9,74,9,0,2,37.0,1
8.5,69,22,2,0,34.5,2
9.0,59,15,1,2,29.5,2
9.2,55,22,1,0,27.5,2
9.3,50,20,0,1,25.0,2
10.2,47,17,1,2,23.5,2
10.5,49,11,2,2,24.5,2
9.2,52,11,2,1,26.0,2
8.6,50,13,0,0,25.0,2
7.3,59,9,1,1,29.5,1
7.3,64,6,2,0,32.0,1
7.4,61,6,1,1,30.5,1
7.3,62,7,1,2,31.0,1
7.5,61,0,2,0,30.5,1
6.5,70,15,2,0,35.0,2
6.4,78,9,0,0,39.0,1
6.2,79,7,2,1,39.5,1
5.4,84,6,0,0,42.0,1
5.1,86,0,1,2,43.0,1
3.6,92,6,1,2,46.0,1
2.8,99,0,0,2,49.5,1
2.4,96,9,0,2,48.0,1
2.5,92,6,1,1,46.0,1
5.4,74,7,2,1,37.0,1
6.6,65,4,2,2,32.5,1
8.6,48,7,1,2,24.0,1
10.0,46,9,0,0,23.0,1
10.7,41,13,0,1,20.5,2
11.1,42,13,1,0,21.0,2
11.6,40,19,2,2,20.0,2
11.9,45,9,0,0,22.5,1
12.0,43,13,2,1,21.5,2
11.5,42,9,0,1,21.0,1
10.6,45,7,1,2,22.5,1
9.7,57,15,0,1,28.5,2
8.1,66,7,1,1,33.0,1
7.3,73,9,0,1,36.5,1
8.0,66,4,1,2,33.0,1
7.4,68,7,1,2,34.0,1
5.8,80,6,0,0,40.0,1
5.8,84,4,2,0,42.0,1
5.9,84,6,1,2,42.0,1
5.9,83,4,2,0,41.5,1
4.3,89,7,1,1,44.5,1
5.1,88,4,0,1,44.0,1
5.4,89,7,0,1,44.5,1
6.7,91,9,1,2,45.5,1
8.4,85,15,0,1,42.5,2
10.3,77,15,0,0,38.5,2
12.5,65,17,1,1,32.5,2
13.5,55,6,1,1,27.5,1
14.4,51,7,2,1,25.5,1
15.0,49,7,2,0,24.5,1
14.9,45,11,1,0,22.5,2
15.0,50,13,2,2,25.0,2
14.5,49,13,0,2,24.5,2
13.6,55,22,0,2,27.5,2
13.2,57,20,0,1,28.5,2
12.8,57,19,1,2,28.5,2
11.9,61,19,0,0,30.5,2
11.4,62,19,0,0,31.0,2
10.6,81,17,2,1,40.5,2
10.4,82,19,1,0,41.0,2
10.0,84,15,1,2,42.0,2
10.3,84,11,0,1,42.0,2
11.0,81,15,1,2,40.5,2
11.3,80,13,2,2,40.0,2
11.3,81,30,2,0,40.5,2
11.2,82,20,1,0,41.0,2
11.5,81,37,0,0,40.5,2
11.6,83,39,1,1,41.5,2
12.0,81,32,2,0,40.5,2
12.5,79,32,0,1,39.5,2
13.5,74,33,1,1,37.0,2
12.2,90,13,2,0,45.0,2
13.3,80,20,1,2,40.0,2
12.5,89,19,1,2,44.5,2
12.8,94,19,0,2,47.0,2
13.2,88,15,2,0,44.0,2
13.7,80,26,1,2,40.0,2
11.5,77,33,1,0,38.5,2
8.9,88,19,0,2,44.0,2
7.8,89,17,1,2,44.5,2
7.4,90,15,2,2,45.0,2
7.9,87,19,1,0,43.5,2
7.7,87,11,0,1,43.5,2
6.7,88,9,0,0,44.0,1
7.2,82,17,0,1,41.0,2
6.7,82,20,1,0,41.0,2
6.6,82,32,0,0,41.0,2
6.6,83,24,2,0,41.5,2
6.0,82,26,2,1,41.0,2
5.5,81,28,1,1,40.5,2
5.0,83,22,1,1,41.5,2
4.9,83,26,2,0,41.5,2
6.0,77,20,2,0,38.5,2
6.8,67,24,2,2,33.5,2
7.7,59,32,2,0,29.5,2
8.7,59,24,2,0,29.5,2
8.0,55,30,2,2,27.5,2
9.2,46,30,2,2,23.0,0
9.7,45,26,0,2,22.5,0
9.8,41,30,2,2,20.5,0
9.8,41,28,2,1,20.5,0
9.1,45,19,2,0,22.5,2
9.1,56,30,1,0,28.0,2
8.4,65,37,1,0,32.5,2
7.0,79,32,0,2,39.5,2
6.6,85,22,1,1,42.5,2
6.9,81,22,0,1,40.5,2
8.2,76,19,1,2,38.0,2
7.7,85,22,1,2,42.5,2
8.1,83,24,1,2,41.5,2
7.9,79,30,1,1,39.5,2
7.2,65,33,0,0,32.5,2
5.5,71,26,2,0,35.5,2
4.4,73,24,0,0,36.5,2
3.6,75,24,2,0,37.5,2
3.7,75,17,1,0,37.5,2
4.8,68,17,1,2,34.0,2
5.4,60,19,2,2,30.0,2
5.4,57,20,2,2,28.5,2
6.2,50,22,2,2,25.0,2
5.6,46,30,1,2,23.0,0
6.2,43,26,0,1,21.5,0
6.2,44,22,2,1,22.0,0
6.4,43,20,0,1,21.5,2
5.2,47,19,1,0,23.5,2
4.7,49,22,2,0,24.5,0
4.0,54,15,0,1,27.0,2
2.5,63,13,1,2,31.5,2
1.2,70,9,1,0,35.0,1
0.7,71,7,0,2,35.5,1
0.0,71,9,0,0,35.5,1
-0.2,71,9,1,0,35.5,1
1.9,66,9,2,2,33.0,1
-0.9,81,7,1,1,40.5,1
0.1,76,4,0,2,38.0,1
-1.6,86,4,1,2,43.0,1
-1.9,87,4,2,1,43.5,1
-1.9,86,0,1,1,43.0,1
-1.0,84,0,2,2,42.0,1
1.0,79,6,0,2,39.5,1
3.4,71,11,2,2,35.5,2
4.5,79,17,2,2,39.5,2
6.1,60,19,1,1,30.0,2
7.7,44,28,2,1,22.0,0
9.7,44,22,2,2,22.0,0
8.6,45,20,1,2,22.5,2
9.8,40,19,2,0,20.0,2
9.4,44,19,1,1,22.0,2
9.5,42,17,0,1,21.0,2
9.1,43,13,2,0,21.5,2
8.8,45,7,2,2,22.5,1
8.2,52,15,1,1,26.0,2
7.9,52,15,1,1,26.0,2
8.3,49,9,2,1,24.5,1
8.2,53,24,1,0,26.5,2
5.6,83,19,1,0,41.5,2
5.4,85,7,2,1,42.5,1
4.6,92,20,1,1,46.0,2
4.4,92,17,1,0,46.0,2
4.6,95,17,1,1,47.5,2
4.9,96,17,0,0,48.0,2
5.4,94,9,1,0,47.0,1
5.5,93,11,2,1,46.5,2
5.9,93,6,1,1,46.5,1
6.2,95,7,1,2,47.5,1
6.8,91,7,0,1,45.5,1
7.3,90,6,1,2,45.0,1
6.7,98,11,0,1,49.0,2
6.7,97,13,1,2,48.5,2
6.6,98,13,1,0,49.0,2
6.6,98,19,0,2,49.0,2
7.0,97,15,2,0,48.5,2
7.5,97,15,2,2,48.5,2
7.7,97,19,2,0,48.5,2
9.9,97,11,1,1,48.5,2
9.6,97,15,0,2,48.5,2
10.0,95,15,1,2,47.5,2
9.8,97,11,0,1,48.5,2
9.4,98,7,1,0,49.0,1
8.9,98,15,2,0,49.0,2
8.8,97,13,1,1,48.5,2
8.5,98,9,1,2,49.0,1
8.7,98,11,0,2,49.0,2
8.8,97,9,0,2,48.5,1
11.9,92,4,0,2,46.0,1
13.5,88,11,1,1,44.0,2
13.6,87,19,0,1,43.5,2
13.8,84,19,0,2,42.0,2
14.4,82,20,0,0,41.0,2
16.4,76,24,1,0,38.0,2
16.6,78,20,0,1,39.0,2
16.6,76,17,1,2,38.0,2
16.4,69,22,0,1,34.5,2
16.3,69,28,1,0,34.5,2
17.8,57,30,2,1,28.5,2
16.2,62,28,1,0,31.0,2
15.5,65,30,1,1,32.5,2
14.7,65,33,2,2,32.5,2
13.7,72,32,0,1,36.0,2
12.9,74,30,1,0,37.0,2
12.6,73,30,1,2,36.5,2
12.1,70,26,0,2,35.0,2
12.1,62,32,0,2,31.0,2
11.6,57,28,0,0,28.5,2
9.8,66,28,0,0,33.0,2
9.2,69,24,0,0,34.5,2
7.6,67,30,2,0,33.5,2
6.7,75,19,1,1,37.5,2
6.6,78,22,2,0,39.0,2
5.9,81,19,0,0,40.5,2
5.2,74,28,1,2,37.0,2
4.8,75,15,2,1,37.5,2
5.6,71,22,1,2,35.5,2
6.0,72,19,2,1,36.0,2
7.6,66,26,0,0,33.0,2
7.7,64,22,2,0,32.0,2
7.8,65,28,0,2,32.5,2
8.2,61,24,2,1,30.5,2
8.6,58,30,2,0,29.0,2
8.4,58,32,0,0,29.0,2
8.4,55,28,2,0,27.5,2
7.3,58,20,1,1,29.0,2
6.5,62,15,0,0,31.0,2
4.9,70,9,1,0,35.0,1
3.7,75,7,1,1,37.5,1
3.0,78,11,1,1,39.0,2
4.1,72,7,1,1,36.0,1
1.6,86,7,1,0,43.0,1
3.8,79,11,2,2,39.5,2
2.8,85,9,2,1,42.5,1
1.1,85,7,2,0,42.5,1
1.8,82,6,0,1,41.0,1
2.2,84,7,0,2,42.0,1
2.6,84,0,2,2,42.0,1
2.7,85,0,2,1,42.5,1
3.3,83,0,0,2,41.5,1
6.3,74,0,0,1,37.0,1
7.1,81,6,1,0,40.5,1
9.1,58,6,2,2,29.0,1
10.1,58,6,2,2,29.0,1
10.8,55,7,0,1,27.5,1
11.4,52,6,0,1,26.0,1
12.0,52,0,2,0,26.0,1
12.5,52,4,1,1,26.0,1
12.5,54,4,0,0,27.0,1
11.7,59,11,1,0,29.5,2
11.0,65,7,2,0,32.5,1
11.7,58,7,1,1,29.0,1
11.7,56,9,2,1,28.0,1
11.6,58,11,1,2,29.0,2
11.7,60,7,0,1,30.0,1
11.1,66,11,0,2,33.0,2
11.1,65,6,2,0,32.5,1
10.9,68,4,0,0,34.0,1
10.9,66,4,1,1,33.0,1
8.9,78,9,1,0,39.0,1
9.1,79,11,1,1,39.5,2
9.4,78,11,2,1,39.0,2
9.0,80,11,1,2,40.0,2
10.7,68,9,1,0,34.0,1
12.2,64,6,0,2,32.0,1
14.4,59,15,2,0,29.5,2
16.1,54,15,1,2,27.0,2
17.9,47,15,1,0,23.5,2
18.3,45,17,0,0,22.5,2
18.3,45,22,2,1,22.5,0
19.3,41,28,2,0,20.5,0
18.6,37,26,0,2,18.5,0
18.3,38,28,0,2,19.0,0
16.6,45,15,0,0,22.5,2
16.0,48,17,0,0,24.0,2
15.6,50,15,2,1,25.0,2
14.9,54,17,2,2,27.0,2
13.8,59,17,1,1,29.5,2
14.4,57,19,1,2,28.5,2
12.7,62,15,1,0,31.0,2
12.3,66,17,2,2,33.0,2
11.7,67,17,1,2,33.5,2
11.7,68,15,1,0,34.0,2
12.0,67,19,0,2,33.5,2
11.9,70,13,2,0,35.0,2
11.7,82,17,0,2,41.0,2
11.2,91,15,1,0,45.5,2
11.3,91,17,2,2,45.5,2
11.7,91,13,0,2,45.5,2
12.8,86,24,1,1,43.0,2
13.1,87,24,1,1,43.5,2
12.8,92,9,2,1,46.0,1
13.0,91,11,0,2,45.5,2
13.1,92,17,1,2,46.0,2
13.0,94,15,1,2,47.0,2
13.3,92,13,2,2,46.0,2
12.9,96,7,2,1,48.0,1
13.1,94,17,2,0,47.0,2
13.1,94,22,1,2,47.0,2
13.5,93,7,1,1,46.5,1
13.8,94,19,0,1,47.0,2
13.8,92,17,0,2,46.0,2
13.4,93,7,1,2,46.5,1
13.5,92,11,1,0,46.0,2
13.2,94,13,1,1,47.0,2
12.9,96,15,2,2,48.0,2
12.8,96,19,2,0,48.0,2
12.8,96,13,0,2,48.0,2
12.4,97,7,0,0,48.5,1
12.5,97,4,0,1,48.5,1
10.6,100,4,2,2,50.0,1
11.8,99,4,2,2,49.5,1
12.7,99,4,0,0,49.5,1
13.8,96,4,2,2,48.0,1
16.0,83,15,0,0,41.5,2
16.4,76,19,1,1,38.0,2
18.1,67,20,1,1,33.5,2
17.6,64,11,2,2,32.0,2
17.2,64,22,1,2,32.0,2
16.4,61,22,0,0,30.5,2
14.0,73,15,0,1,36.5,2
13.4,76,11,2,2,38.0,2
12.3,71,19,0,1,35.5,2
11.6,68,20,1,0,34.0,2
10.7,70,17,0,2,35.0,2
11.0,72,13,1,2,36.0,2
10.5,75,11,2,0,37.5,2
10.2,77,19,2,2,38.5,2
9.2,82,13,0,2,41.0,2
9.9,81,19,1,2,40.5,2
10.3,81,19,2,2,40.5,2
10.6,79,26,0,2,39.5,2
10.2,81,22,0,2,40.5,2
10.5,81,24,1,2,40.5,2
10.1,84,30,1,1,42.0,2
9.8,83,28,2,2,41.5,2
10.2,77,35,1,2,38.5,2
10.4,74,26,1,0,37.0,2
10.9,71,32,1,1,35.5,2
11.2,70,33,1,2,35.0,2
12.6,66,32,2,0,33.0,2
12.6,62,32,2,1,31.0,2
12.7,63,28,2,2,31.5,2
12.2,64,32,0,2,32.0,2
12.0,64,30,0,2,32.0,2
11.8,66,28,0,1,33.0,2
11.5,68,22,1,0,34.0,2
11.3,68,22,1,1,34.0,2
11.4,67,20,2,0,33.5,2
10.7,72,22,2,1,36.0,2
10.1,72,15,1,0,36.0,2
9.3,74,17,0,1,37.0,2
8.7,73,32,0,0,36.5,2
8.0,75,26,0,0,37.5,2
7.6,77,24,0,2,38.5,2
7.1,80,17,2,1,40.0,2
7.4,79,19,0,0,39.5,2
7.4,80,24,0,0,40.0,2
7.2,81,15,1,1,40.5,2
7.8,79,15,1,0,39.5,2
10.0,72,22,2,1,36.0,2
9.8,74,24,0,2,37.0,2
11.2,68,26,2,1,34.0,2
12.7,65,30,0,0,32.5,2
13.0,61,24,1,2,30.5,2
14.2,59,24,0,2,29.5,2
14.5,52,22,1,0,26.0,2
14.6,52,28,2,1,26.0,2
14.3,53,15,0,0,26.5,2
13.2,56,20,2,1,28.0,2
11.9,64,19,2,0,32.0,2
11.1,69,13,2,1,34.5,2
10.3,74,13,1,2,37.0,2
8.4,80,9,0,0,40.0,1
8.1,83,7,2,1,41.5,1
6.4,87,0,1,1,43.5,1
6.2,86,6,2,0,43.0,1
5.8,87,4,2,2,43.5,1
4.9,89,9,1,0,44.5,1
5.1,89,7,2,1,44.5,1
5.1,89,4,2,2,44.5,1
5.4,88,6,1,1,44.0,1
5.1,89,6,2,2,44.5,1
4.2,91,0,0,2,45.5,1
6.9,85,11,2,2,42.5,2
9.4,74,9,0,1,37.0,1
9.6,72,4,1,0,36.0,1
10.9,65,0,2,0,32.5,1
11.1,61,0,0,1,30.5,1
12.2,56,4,0,1,28.0,1
13.1,53,6,0,1,26.5,1
12.3,58,11,2,1,29.0,2
11.9,58,11,0,0,29.0,2
10.9,61,9,2,1,30.5,1
7.9,74,0,1,0,37.0,1
8.6,69,0,1,2,34.5,1
7.0,75,0,2,2,37.5,1
6.9,74,0,2,1,37.0,1
6.8,82,7,1,1,41.0,1
7.7,59,13,1,2,29.5,2
7.3,54,13,0,2,27.0,2
5.1,65,13,1,1,32.5,2
4.0,69,7,0,1,34.5,1
4.9,66,7,1,0,33.0,1
2.0,78,9,1,0,39.0,1
2.6,74,9,2,1,37.0,1
1.9,79,7,1,1,39.5,1
2.6,78,11,1,2,39.0,2
5.8,63,11,1,0,31.5,2
7.0,59,15,2,1,29.5,2
7.2,52,17,0,2,26.0,2
8.1,53,11,1,0,26.5,2
9.1,52,11,1,2,26.0,2
10.6,46,6,1,1,23.0,1
11.7,39,6,2,0,19.5,1
12.2,37,11,0,2,18.5,2
11.3,39,11,2,1,19.5,2
10.9,40,17,2,1,20.0,2
10.6,47,13,0,1,23.5,2
10.3,49,7,2,0,24.5,1
10.1,45,11,1,0,22.5,2
10.0,42,6,1,0,21.0,1
9.4,44,9,0,0,22.0,1
9.6,43,15,2,2,21.5,2
9.5,43,17,0,1,21.5,2
9.2,46,15,1,1,23.0,2
8.4,52,15,2,0,26.0,2
7.3,58,13,2,0,29.0,2
6.9,59,15,0,0,29.5,2
5.7,68,17,1,1,34.0,2
4.1,78,17,0,1,39.0,2
4.6,80,19,1,0,40.0,2
5.2,77,22,1,0,38.5,2
6.4,62,17,0,2,31.0,2
8.0,58,9,2,1,29.0,1
9.1,56,11,2,0,28.0,2
11.3,50,13,0,2,25.0,2
12.8,51,11,1,2,25.5,2
12.8,51,17,0,2,25.5,2
13.5,51,19,2,0,25.5,2
13.3,54,15,0,0,27.0,2
12.6,56,19,1,1,28.0,2
11.8,63,15,1,2,31.5,2
11.4,67,15,2,2,33.5,2
11.0,71,15,0,2,35.5,2
10.0,75,13,0,1,37.5,2
9.8,79,13,1,1,39.5,2
9.3,83,9,1,2,41.5,1
8.9,84,9,2,0,42.0,1
8.5,87,7,2,0,43.5,1
8.3,88,11,2,2,44.0,2
7.7,91,7,1,2,45.5,1
7.2,87,7,0,2,43.5,1
7.0,87,9,1,2,43.5,1
6.9,86,11,1,1,43.0,2
6.7,86,11,2,1,43.0,2
9.1,82,6,2,2,41.0,1
11.7,77,7,2,0,38.5,1
15.1,71,6,1,2,35.5,1
18.1,71,4,0,2,35.5,1
19.8,64,9,0,2,32.0,1
20.9,62,11,0,0,31.0,2
21.1,60,9,0,0,30.0,1
20.4,63,13,1,0,31.5,2
18.2,68,19,2,1,34.0,2
15.7,77,9,2,2,38.5,1
14.7,80,11,0,1,40.0,2
13.5,85,7,1,2,42.5,1
14.2,82,15,0,0,41.0,2
13.1,86,9,0,2,43.0,1
13.0,87,4,1,2,43.5,1
12.7,89,9,0,0,44.5,1
11.9,92,4,2,0,46.0,1
12.1,92,4,1,1,46.0,1
11.8,94,6,0,2,47.0,1
12.2,92,4,2,1,46.0,1
12.1,92,0,1,0,46.0,1
11.7,94,9,0,1,47.0,1
11.9,92,9,0,2,46.0,1
12.3,91,6,2,1,45.5,1
12.7,88,11,1,2,44.0,2
12.5,90,17,0,2,45.0,2
12.4,91,15,2,2,45.5,2
13.4,86,11,2,0,43.0,2
14.1,82,17,0,1,41.0,2
14.2,79,15,0,0,39.5,2
14.4,74,15,1,2,37.0,2
14.6,71,17,2,2,35.5,2
14.6,70,15,2,1,35.0,2
13.9,74,9,1,0,37.0,1
13.5,76,9,0,1,38.0,1
13.7,72,11,1,1,36.0,2
13.5,67,11,1,0,33.5,2
13.3,67,11,1,1,33.5,2
12.8,72,13,1,1,36.0,2
12.0,79,11,1,2,39.5,2
11.0,84,15,2,0,42.0,2
10.4,82,15,0,1,41.0,2
9.9,81,11,2,1,40.5,2
9.8,80,9,1,1,40.0,1
9.5,82,13,2,2,41.0,2
9.6,82,7,0,0,41.0,1
9.7,82,7,0,2,41.0,1
9.5,84,7,1,0,42.0,1
9.9,84,7,0,0,42.0,1
10.8,82,11,0,0,41.0,2
11.4,81,9,1,1,40.5,1
12.0,77,11,2,1,38.5,2
12.9,74,20,2,2,37.0,2
12.9,71,15,1,2,35.5,2
13.0,66,20,2,2,33.0,2
13.1,62,20,1,2,31.0,2
12.9,62,22,1,0,31.0,2
12.7,65,26,1,2,32.5,2
12.9,67,24,2,1,33.5,2
12.7,70,28,2,1,35.0,2
12.3,72,24,0,2,36.0,2
11.6,75,24,1,0,37.5,2
11.0,78,32,1,0,39.0,2
10.3,81,26,1,0,40.5,2
9.9,82,22,2,2,41.0,2
9.5,84,26,0,1,42.0,2
9.2,84,26,2,2,42.0,2
9.6,84,24,1,0,42.0,2
9.9,83,30,1,1,41.5,2
9.6,86,20,2,0,43.0,2
10.2,83,33,0,2,41.5,2
10.1,84,26,2,0,42.0,2
10.7,82,24,1,2,41.0,2
11.9,80,26,1,2,40.0,2
12.9,76,28,1,0,38.0,2
14.3,72,32,2,1,36.0,2
15.4,69,26,2,2,34.5,2
16.5,64,33,0,2,32.0,2
16.6,65,44,2,0,32.5,2
16.6,63,33,1,2,31.5,2
15.2,70,48,2,0,35.0,2
14.2,73,48,0,0,36.5,2
14.2,72,44,0,0,36.0,2
14.0,75,50,0,0,37.5,2
14.3,74,52,0,1,37.0,2
14.0,75,48,0,1,37.5,2
14.2,75,50,1,2,37.5,2
14.1,76,54,1,0,38.0,2
14.6,75,41,1,1,37.5,2
14.6,76,52,0,2,38.0,2
14.1,78,37,2,1,39.0,2
13.9,80,41,2,1,40.0,2
13.8,80,35,2,1,40.0,2
13.7,81,37,2,0,40.5,2
13.6,82,37,2,0,41.0,2
15.0,77,30,2,1,38.5,2
15.7,79,26,1,1,39.5,2
15.4,84,22,1,1,42.0,2
16.1,83,28,0,2,41.5,2
15.1,92,22,1,1,46.0,2
16.1,90,17,1,1,45.0,2
19.8,72,28,1,2,36.0,2
20.4,63,28,2,2,31.5,2
20.9,56,33,1,1,28.0,2
20.6,50,20,2,0,25.0,2
19.7,51,17,2,0,25.5,2
19.2,57,17,1,2,28.5,2
18.8,61,28,2,1,30.5,2
18.6,68,26,0,0,34.0,2
16.8,81,26,2,0,40.5,2
15.0,93,17,1,2,46.5,2
15.6,90,11,0,2,45.0,2
15.0,93,9,2,1,46.5,1
14.9,92,9,1,2,46.0,1
13.7,94,11,1,1,47.0,2
13.7,92,11,0,2,46.0,2
13.8,87,13,1,2,43.5,2
13.6,85,17,1,0,42.5,2
14.0,77,11,0,0,38.5,2
11.6,92,11,2,2,46.0,2
14.0,88,17,0,0,44.0,2
14.6,88,15,0,2,44.0,2
14.6,90,19,0,0,45.0,2
14.8,93,11,2,2,46.5,2
10.8,91,24,2,0,45.5,2
10.2,89,20,2,0,44.5,2
10.3,90,11,2,1,45.0,2
10.2,90,4,2,1,45.0,1
10.2,90,4,0,2,45.0,1
9.7,90,15,2,0,45.0,2
8.8,91,13,0,0,45.5,2
8.5,88,7,0,1,44.0,1
8.4,87,7,2,0,43.5,1
8.1,90,0,1,0,45.0,1
7.8,93,0,1,2,46.5,1
8.1,89,4,2,0,44.5,1
7.8,93,7,2,0,46.5,1
7.6,95,6,2,2,47.5,1
7.6,91,4,2,2,45.5,1
7.3,88,6,0,2,44.0,1
7.7,81,0,1,1,40.5,1
7.7,83,4,0,2,41.5,1
7.4,87,4,1,0,43.5,1
7.3,84,7,0,0,42.0,1
7.2,83,9,0,1,41.5,1
7.6,87,9,2,1,43.5,1
7.7,84,9,0,0,42.0,1
8.1,79,11,0,0,39.5,2
8.4,79,13,2,2,39.5,2
8.4,79,15,1,1,39.5,2
8.4,81,17,1,2,40.5,2
7.7,89,11,0,2,44.5,2
8.0,88,17,1,1,44.0,2
8.1,86,17,0,1,43.0,2
7.5,81,28,0,2,40.5,2
6.9,86,22,1,1,43.0,2
6.7,88,24,1,1,44.0,2
6.4,88,22,1,2,44.0,2
5.6,87,20,1,0,43.5,2
5.5,83,19,1,1,41.5,2
5.3,84,19,1,1,42.0,2
5.1,84,20,1,0,42.0,2
5.0,84,22,1,1,42.0,2
4.8,87,24,2,0,43.5,2
4.7,86,20,1,2,43.0,2
4.8,87,19,2,2,43.5,2
4.4,88,20,0,1,44.0,2
4.1,89,19,0,1,44.5,2
3.9,91,17,2,0,45.5,2
3.7,89,22,2,2,44.5,2
3.9,90,20,1,0,45.0,2
4.2,91,22,1,1,45.5,2
4.3,91,15,0,1,45.5,2
4.3,92,20,1,2,46.0,2
4.6,91,20,2,0,45.5,2
4.8,91,19,1,0,45.5,2
4.9,91,22,0,1,45.5,2
5.3,89,19,1,2,44.5,2
5.7,89,15,1,0,44.5,2
5.9,89,19,2,1,44.5,2
5.8,86,17,2,1,43.0,2
5.7,83,17,0,2,41.5,2
5.6,84,13,0,2,42.0,2
5.6,82,13,0,2,41.0,2
5.3,81,17,0,0,40.5,2
4.9,83,13,0,0,41.5,2
4.7,82,17,0,2,41.0,2
4.5,79,17,2,2,39.5,2
4.1,80,20,0,0,40.0,2
4.0,79,19,0,2,39.5,2
3.7,78,17,1,2,39.0,2
3.5,80,20,2,0,40.0,2
4.2,81,20,1,0,40.5,2
4.8,76,22,1,0,38.0,2
5.1,78,22,2,0,39.0,2
5.3,80,24,0,1,40.0,2
5.4,79,22,1,1,39.5,2
5.1,84,22,0,0,42.0,2
5.5,82,20,2,1,41.0,2
5.4,83,24,1,1,41.5,2
5.0,85,20,1,0,42.5,2
5.0,83,20,2,1,41.5,2
4.7,85,13,2,2,42.5,2
4.8,84,15,1,1,42.0,2
5.0,79,17,1,2,39.5,2
5.0,75,15,1,0,37.5,2
4.7,74,17,2,1,37.0,2
4.3,73,17,0,1,36.5,2
3.8,75,15,0,0,37.5,2
3.2,76,11,0,0,38.0,2
3.0,73,15,0,0,36.5,2
3.1,73,17,2,2,36.5,2
2.9,76,19,2,2,38.0,2
3.0,75,15,0,0,37.5,2
3.0,72,17,1,0,36.0,2
2.8,71,15,1,0,35.5,2
2.2,78,17,2,2,39.0,2
2.9,74,17,0,0,37.0,2
3.0,69,19,2,0,34.5,2
3.3,67,13,0,0,33.5,2
3.7,64,13,0,2,32.0,2
3.4,65,11,1,1,32.5,2
3.4,61,15,1,1,30.5,2
3.6,58,17,1,1,29.0,2
3.5,56,13,2,1,28.0,2
3.2,59,13,1,1,29.5,2
3.0,58,11,1,1,29.0,2
2.5,61,9,2,0,30.5,1
2.2,58,13,2,1,29.0,2
2.0,59,13,2,1,29.5,2
